Name,Comp,RAh,RAm,RAs,DE-,DEd,DEm,DEs,Type,MaxSep,RAdeg,DEdeg,rpos,Author,Date,BibCode,Author2,Date2,BibCode2,RApdeg,DEpdeg,RAcdeg,DEcdeg,zsource,zdef,r_zsource,zmilli,f_zmilli,r_zmilli,zqsocdr3,f_zqsocdr3,zSHSRC,f_zSHSRC,r_zSHSRC,inFPR,GLens,CompId,nObsComp,RACodeg,e_RACodeg,DECodeg,e_DECodeg,GmagComp,e_GmagComp,f_GLens,f_CompId,inDR3,GaiaDR3,RAGdeg,e_RAGdeg,DEGdeg,e_DEGdeg,plx,e_plx,Rplx,PM,pmRA,e_pmRA,pmDE,e_pmDE,Gmag,e_Gmag,BPmag,e_BPmag,RPmag,e_RPmag,E(BP/RP),BP-RP,Gmagc,e_Gmagc,inAllWISE,AllWISE,W1mag,W2mag,W3mag,W4mag,e_W1mag,e_W2mag,e_W3mag,e_W4mag
J1721+8842,C,17,21,48.3050,+,88,42,20.024,Quad,5.011000,260.45127078560,88.70556232990,Gaia_DR3,Lemon,2018,2018MNRAS.479.5060L,,---,,260.47731290000,88.70590440000,260.43693065266,88.70596268555,2.3700,---,2018MNRAS.479.5060L / 2024arXiv241104177D,---,,,---,--,---,,,1,DR3Gaia172148.305+884220.02,2,41,4.54573401361,38.06187,1.54820422175,45.83607,18.5175,0.19397,0,0,1,1729026461820390400,260.45126897472,0.1159,88.70556235712,0.1188,0.0344,0.1251,0.2751,0.266,0.255,0.167,-0.077,0.190,18.412035,0.010859,18.664413,0.042573,17.550276,0.043379,1.506,1.114138,18.414787,0.010885,0,,---,---,---,---,---,---,---,---
J1721+8842,A,17,21,49.0066,+,88,42,22.373,Quad,5.011000,260.45419408680,88.70621463360,Gaia_DR3,Lemon,2018,2018MNRAS.479.5060L,,---,,260.44754920000,88.70571000000,260.43693065266,88.70596268555,2.3700,1.8850,2018MNRAS.479.5060L / 2024arXiv241104177D,---,,,---,--,---,,,1,DR3Gaia172148.305+884220.02,3,41,4.54578422924,43.45506,1.54821555613,43.85458,18.2938,0.12608,0,0,1,1729026466116588544,260.45419408034,0.1002,88.70621465594,0.1020,-0.0149,0.1103,-0.1347,0.103,-0.002,0.136,-0.103,0.145,18.193207,0.005926,18.413376,0.033394,17.212954,0.017655,1.630,1.200422,18.195314,0.005935,0,,---,---,---,---,---,---,---,---
J1800+5305,A,18,00,03.4797,+,53,05,01.606,Double,2.251000,270.01449860135,53.08377949468,Gaia_DR3,He,2025,2025arXiv250903858H,,---,,270.01449800000,53.08378000000,270.01480579523,53.08352719799,3.2293,---,2025arXiv250903858H,---,,,---,--,---,,,0,,,---,---,---,---,---,---,---,,--,1,2125520868876192512,270.01449860135,0.3285,53.08377949468,0.3311,-0.1078,0.3464,-0.3112,0.320,0.273,0.389,0.167,0.423,19.986967,0.009274,20.261265,0.073375,19.406345,0.066083,1.282,0.854919,19.986967,0.009274,0,,---,---,---,---,---,---,---,---
J1800+5305,B,18,00,03.6271,+,53,04,59.790,Double,2.251000,270.01511298911,53.08327490131,Gaia_DR3,He,2025,2025arXiv250903858H,,---,,270.01449800000,53.08378000000,270.01480579523,53.08352719799,3.2293,---,2025arXiv250903858H,---,,,---,--,---,,,0,,,---,---,---,---,---,---,---,,--,1,2125520873171716096,270.01511298911,2.2083,53.08327490131,2.7569,---,---,---,---,---,---,---,---,21.018272,0.030424,---,---,---,---,---,---,21.018272,0.030424,0,,---,---,---,---,---,---,---,---
PSJ1800+0146,B,18,00,07.6494,+,01,46,35.995,Double,1.124000,270.03187249830,1.77666528210,Gaia_DR3,Dux,2024,2024A&A...682A..47D,,---,,270.03200000000,1.77670000000,270.03201661730,1.77672543685,1.5300,---,2024A&A...682A..47D,---,,,---,--,---,,,0,,,---,---,---,---,---,---,---,,--,1,4468051389949307520,270.03187248965,0.2024,1.77666536710,0.1973,-0.0696,0.2704,-0.2575,0.178,0.178,0.252,-0.008,0.253,18.717535,0.004278,---,---,---,---,---,---,18.717535,0.004278,1,J180007.67+014636.1,13.339,12.176,9.367,7.244,0.027,0.023,0.037,0.103
PSJ1800+0146,A,18,00,07.7186,+,01,46,36.428,Double,1.124000,270.03216073630,1.77678559160,Gaia_DR3,Dux,2024,2024A&A...682A..47D,,---,,270.03200000000,1.77670000000,270.03201661730,1.77672543685,1.5300,---,2024A&A...682A..47D,---,,,---,--,---,,,0,,,---,---,---,---,---,---,---,,--,1,4468051389956021504,270.03216073027,0.1385,1.77678568232,0.1514,0.0363,0.1851,0.1960,0.359,-0.173,0.177,-0.315,0.168,18.395079,0.004319,18.517607,0.024020,17.024939,0.022868,2.135,1.492668,18.394070,0.004317,0,,---,---,---,---,---,---,---,---
GraLJ1817+2729,D,18,17,30.7838,+,27,29,39.705,Quad,1.796000,274.37826585000,27.49436261000,HST,Delchambre,2018,2019A&A...622A.165D,Lemon,2019,2019MNRAS.483.4242L,274.37826585000,27.49436261000,274.37848319341,27.49445301497,3.0740,---,2021ApJ...921...42S / 2023A&A...672A..20M,---,,,---,--,---,,,0,,,---,---,---,---,---,---,---,,--,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,,---,---,---,---,---,---,---,---
GraLJ1817+2729,B,18,17,30.7902,+,27,29,40.514,Quad,1.796000,274.37829247058,27.49458733299,Gaia_DR3,Delchambre,2018,2019A&A...622A.165D,Lemon,2019,2019MNRAS.483.4242L,274.37829247000,27.49458733000,274.37848319341,27.49445301497,3.0740,---,2021ApJ...921...42S / 2023A&A...672A..20M,---,,,---,--,---,,,0,,,---,---,---,---,---,---,---,,--,1,4586221638368020864,274.37829247058,0.1111,27.49458733299,0.1456,-0.3461,0.1670,-2.0732,0.350,0.206,0.144,-0.282,0.192,18.914503,0.004528,19.102833,0.050995,17.884077,0.038438,---,1.218756,18.916455,0.004533,0,,---,---,---,---,---,---,---,---
GraLJ1817+2729,G,18,17,30.8430,+,27,29,40.066,Quad,1.796000,274.37851261000,27.49446289000,HST,Delchambre,2018,2019A&A...622A.165D,Lemon,2019,2019MNRAS.483.4242L,274.37851261000,27.49446289000,274.37848319341,27.49445301497,---,---,,---,,,---,--,---,,,0,,,---,---,---,---,---,---,---,,--,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,,---,---,---,---,---,---,---,---
GraLJ1817+2729,C,18,17,30.8847,+,27,29,39.232,Quad,1.796000,274.37868616677,27.49423102774,Gaia_DR3,Delchambre,2018,2019A&A...622A.165D,Lemon,2019,2019MNRAS.483.4242L,274.37868766000,27.49423039000,274.37848319341,27.49445301497,3.0740,0.4080,2021ApJ...921...42S / 2023A&A...672A..20M,---,,,---,--,---,,,0,,,---,---,---,---,---,---,---,,--,1,4586221642663205248,274.37868616677,0.2448,27.49423102774,0.3244,-0.3432,0.3739,-0.9179,0.723,0.723,0.327,-0.013,0.406,20.018170,0.005657,---,---,---,---,---,---,20.018170,0.005657,0,,---,---,---,---,---,---,---,---
GraLJ1817+2729,A,18,17,30.8852,+,27,29,40.672,Quad,1.796000,274.37868828629,27.49463108914,Gaia_DR3,Delchambre,2018,2019A&A...622A.165D,Lemon,2019,2019MNRAS.483.4242L,274.37869267000,27.49463067000,274.37848319341,27.49445301497,3.0740,---,2021ApJ...921...42S / 2023A&A...672A..20M,---,,,---,--,---,,,0,,,---,---,---,---,---,---,---,,--,1,4586221642663205120,274.37868828629,0.8986,27.49463108914,0.9638,-2.3567,1.4848,-1.5872,0.987,0.106,0.928,0.982,1.612,20.764921,0.013231,---,---,---,---,---,---,20.764921,0.013231,0,,---,---,---,---,---,---,---,---
J1831+5447,A,18,31,27.0535,+,54,48,00.269,Double,2.392000,277.86272307100,54.80007468290,Gaia_DR3,Lemon,2018,2018MNRAS.479.5060L,,---,,277.86430830000,54.79995560000,277.86316250095,54.79985966735,1.0700,---,2018MNRAS.479.5060L,---,,,---,--,---,,,1,DR3Gaia183127.054+544800.27,2,41,4.84961934521,52.23010,0.95644167242,61.93424,19.2298,0.21567,0,0,1,2147500041891350656,277.86272309242,0.1796,54.80007464507,0.1842,-0.1437,0.1745,-0.8234,0.091,0.072,0.251,-0.057,0.249,19.122234,0.010639,19.134329,0.051778,18.335583,0.044159,1.586,0.798746,19.122234,0.010639,0,,---,---,---,---,---,---,---,---
J1831+5447,G,18,31,27.2235,+,54,47,59.169,Double,2.392000,277.86343145000,54.79976913000,Gaia_FPR,Lemon,2018,2018MNRAS.479.5060L,,---,,277.86343145000,54.79976913000,277.86316250095,54.79985966735,---,---,2018MNRAS.479.5060L,---,,,---,--,---,,,1,DR3Gaia183127.054+544800.27,3,5,4.84963250505,62.44632,0.95643573435,47.26948,20.6375,0.13949,0,0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1,J183127.12+544759.3,13.534,12.799,10.463,8.077,0.024,0.023,0.050,0.156
J1831+5447,B,18,31,27.2645,+,54,47,58.721,Double,2.392000,277.86360193090,54.79964465180,Gaia_DR3,Lemon,2018,2018MNRAS.479.5060L,,---,,277.86342170000,54.79957500000,277.86316250095,54.79985966735,1.0700,---,2018MNRAS.479.5060L,---,,,---,--,---,,,1,DR3Gaia183127.054+544800.27,1,31,4.84963448151,71.81025,0.95643427299,70.83219,20.2283,0.20574,0,0,1,2147500037596151936,277.86360173603,1.5322,54.79964569950,1.5301,---,---,---,---,---,---,---,---,20.468977,0.025338,19.789835,0.124994,18.200770,0.050887,4.756,1.589066,20.468977,0.025338,0,,---,---,---,---,---,---,---,---
PKS1830-211,B,18,33,39.8836,-,21,03,40.624,Double,0.972000,278.41618182000,-21.06128444000,Publication,Pramesh,1988,1988MNRAS.231..229P,,---,,278.41618182000,-21.06128444000,278.41627841000,-21.06118388500,2.5070,---,1996Natur.379..139W,---,,,---,--,0.88580000,KEEP(    ),EXTERNAL_NED_1997A&A...328...48W,0,,,---,---,---,---,---,---,---,,--,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1,J183339.91-210340.0,12.223,11.246,8.093,5.221,0.025,0.021,0.033,0.029
PKS1830-211,G,18,33,39.8944,-,21,03,40.356,Double,0.972000,278.41622676000,-21.06121000000,Publication,Pramesh,1988,1988MNRAS.231..229P,,---,,278.41622676000,-21.06121000000,278.41627841000,-21.06118388500,---,0.8858,1996Natur.379..139W,---,,,---,--,0.88580000,KEEP(    ),EXTERNAL_NED_1997A&A...328...48W,0,,,---,---,---,---,---,---,---,,--,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,,---,---,---,---,---,---,---,---
PKS1830-211,A,18,33,39.9300,-,21,03,39.900,Double,0.972000,278.41637500000,-21.06108333000,Gaia_DR3,Pramesh,1988,1988MNRAS.231..229P,,---,,278.41637500000,-21.06108333000,278.41627841000,-21.06118388500,2.5070,0.8858,1996Natur.379..139W,---,,,---,--,0.88580000,KEEP(    ),EXTERNAL_NED_1997A&A...328...48W,1,DR3Gaia183339.834-210336.23,9,9,4.85928304685,65.73090,-0.36758285312,71.34751,20.5174,0.09988,0,0,1,4091646327353504384,278.41641630752,1.3004,-21.06093578855,1.0495,---,---,---,---,---,---,---,---,20.671032,0.014655,---,---,---,---,---,---,20.671032,0.014655,0,,---,---,---,---,---,---,---,---
PMNJ1838-3427,G,18,38,28.4926,-,34,27,42.504,Double,3.498000,279.61871930000,-34.46180670000,Publication,Winn,2000,2000AJ....120.2868W,,---,,279.61871930000,-34.46180670000,279.61902813960,-34.46202178480,---,0.3600,2000AJ....120.2868W,---,,,---,--,---,,,0,,,---,---,---,---,---,---,---,,--,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1,J183828.55-342742.0,15.606,15.076,12.311,8.255,0.056,0.090,0.438,---
PMNJ1838-3427,A,18,38,28.4969,-,34,27,41.758,Double,3.498000,279.61873701630,-34.46159939590,Gaia_DR3,Winn,2000,2000AJ....120.2868W,,---,,279.61875000000,-34.46155560000,279.61902813960,-34.46202178480,2.7800,0.3600,2000AJ....120.2868W,---,,,---,--,---,,,1,DR3Gaia183828.497-342741.76,1,23,4.88026761606,62.77801,-0.60146842666,49.56805,19.4538,0.13536,0,0,1,6733997962623251840,279.61873671924,0.3165,-34.46159958153,0.2962,0.2774,0.3483,0.7964,0.352,0.018,0.422,0.351,0.325,19.396996,0.007736,19.728630,0.043777,18.562742,0.038776,1.442,1.165888,19.396996,0.007736,0,,---,---,---,---,---,---,---,---
PMNJ1838-3427,B,18,38,28.6366,-,34,27,44.799,Double,3.498000,279.61931926290,-34.46244417370,Gaia_DR3,Winn,2000,2000AJ....120.2868W,,---,,279.61871730000,-34.46182970000,279.61902813960,-34.46202178480,2.7800,---,2000AJ....120.2868W,---,,,---,--,---,,,1,DR3Gaia183828.497-342741.76,2,23,4.88027764415,40.89571,-0.60148312586,43.52572,18.6855,0.06567,0,0,1,6733997966932349056,279.61931983190,0.1903,-34.46244349437,0.1796,0.0026,0.2075,0.0126,2.120,-1.462,0.237,-1.535,0.186,18.612253,0.003553,19.057833,0.022834,18.021242,0.015239,1.207,1.036591,18.612253,0.003553,0,,---,---,---,---,---,---,---,---
B1933+503,S,19,34,30.8900,+,50,25,22.700,Quad,0.000000,293.62870833333,50.42297222222,Publication,Sykes,1998,1998MNRAS.301..310S,,---,,293.62870833333,50.42297222222,293.62870833333,50.42297222222,---,0.7550,1998MNRAS.301..310S,---,,,---,--,---,,,0,,,---,---,---,---,---,---,---,,--,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1,J193430.93+502523.5,15.036,13.994,9.275,6.898,0.028,0.031,0.028,0.058
B1938+666,S,19,38,25.2000,+,66,48,52.300,Quad,0.000000,294.60500000000,66.81452777778,Publication,Patnaik,1993,1993sara.conf..137P,,---,,294.60500000000,66.81452777778,294.60500000000,66.81452777778,2.0590,0.8810,2011ApJ...730..108R / 2000AJ....119.1078T,---,,,---,--,---,,,0,,,---,---,---,---,---,---,---,,--,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,,---,---,---,---,---,---,---,---
J1945-2857,A,19,45,33.4904,-,28,57,19.002,Double,2.702000,296.38954322440,-28.95527827200,Gaia_DR3,Lemon,2023,2023MNRAS.520.3305L,,---,,296.38990000000,-28.95480000000,296.38981388705,-28.95498709110,2.5600,---,2023MNRAS.520.3305L,---,,,---,--,---,,,1,DR3Gaia194533.620-285716.91,2,4,5.17297345021,57.35675,-0.50536501450,30.31470,20.7539,0.04666,0,0,1,6752010028962613888,296.38954543079,4.0722,-28.95527618345,4.2112,---,---,---,---,---,---,---,---,21.032318,0.029495,20.251045,0.020730,19.240374,0.075692,3.682,1.010672,21.032318,0.029495,0,,---,---,---,---,---,---,---,---
J1945-2857,B,19,45,33.6203,-,28,57,16.905,Double,2.702000,296.39008454970,-28.95469591020,Gaia_DR3,Lemon,2023,2023MNRAS.520.3305L,,---,,296.38990000000,-28.95480000000,296.38981388705,-28.95498709110,2.5600,---,2023MNRAS.520.3305L,2.560,j,LEMON4,2.553817,16,---,,,1,DR3Gaia194533.620-285716.91,1,29,5.17298285613,57.75841,-0.50535473479,37.31723,19.9547,0.12425,0,0,1,6752010028962114816,296.39008446680,0.4272,-28.95469590831,0.4201,-0.2155,0.4810,-0.4480,1.040,0.843,0.463,-0.608,0.419,19.939486,0.007298,20.334625,0.096138,19.157944,0.041314,1.369,1.176682,19.941784,0.007311,0,,---,---,---,---,---,---,---,---
J1949+7732,A,19,49,36.0904,+,77,32,38.639,Double,1.588000,297.40037676320,77.54406651230,Gaia_DR3,Lemon,2019,2019MNRAS.483.4242L,,---,,297.40117000000,77.54416000000,297.40125874470,77.54417824985,1.6300,---,2019MNRAS.483.4242L,---,,,---,--,---,,,1,DR3Gaia194936.090+773238.64,1,50,5.19061594274,53.44533,1.35339929119,44.87692,18.8931,0.21111,0,0,1,2291297711623813632,297.40037551397,0.1533,77.54406658459,0.1496,0.0545,0.1557,0.3501,0.944,-0.412,0.204,0.849,0.200,18.844479,0.012588,18.760782,0.043097,17.815817,0.029221,1.869,0.944965,18.844479,0.012588,1,J194936.28+773238.9,14.451,13.358,10.460,8.282,0.026,0.024,0.050,0.188
J1949+7732,B,19,49,36.5138,+,77,32,39.444,Double,1.588000,297.40214072620,77.54428998740,Gaia_DR3,Lemon,2019,2019MNRAS.483.4242L,,---,,297.40117000000,77.54416000000,297.40125874470,77.54417824985,1.6300,---,2019MNRAS.483.4242L,---,,,---,--,---,,,1,DR3Gaia194936.090+773238.64,2,49,5.19064653146,53.55406,1.35340321787,55.44858,19.5673,0.13532,0,0,1,2291297711623813760,297.40214093590,0.2216,77.54428999580,0.2364,0.0827,0.2302,0.3593,0.274,-0.185,0.292,0.202,0.266,19.485405,0.005294,---,---,---,---,---,---,19.485405,0.005294,0,,---,---,---,---,---,---,---,---
PMNJ2004-1349,B,20,04,07.0024,-,13,49,31.252,Double,1.128000,301.02917680000,-13.82534780000,Publication,Winn,2001,2001AJ....121.1223W,,---,,301.02917680000,-13.82534780000,301.02931755000,-13.82527110000,---,---,,---,,,---,--,---,,,0,,,---,---,---,---,---,---,---,,--,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1,J200407.04-134931.3,15.453,14.857,11.923,8.401,0.042,0.065,0.365,---
PMNJ2004-1349,G,20,04,07.0173,-,13,49,30.949,Double,1.128000,301.02923890000,-13.82526360000,Publication,Winn,2001,2001AJ....121.1223W,,---,,301.02923890000,-13.82526360000,301.02931755000,-13.82527110000,---,---,,---,,,---,--,---,,,0,,,---,---,---,---,---,---,---,,--,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,,---,---,---,---,---,---,---,---
PMNJ2004-1349,A,20,04,07.0700,-,13,49,30.700,Double,1.128000,301.02945830000,-13.82519440000,Publication,Winn,2001,2001AJ....121.1223W,,---,,301.02945830000,-13.82519440000,301.02931755000,-13.82527110000,---,---,,---,,,---,--,---,,,0,,,---,---,---,---,---,---,---,,--,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,,---,---,---,---,---,---,---,---
J2015+0707,B,20,15,12.8801,+,07,07,02.755,Double,2.932000,303.80366695960,7.11743201620,Gaia_DR3,Lemon,2023,2023MNRAS.520.3305L,,---,,303.80370000000,7.11710000000,303.80371443605,7.11702748600,2.5900,---,2023MNRAS.520.3305L,---,,,---,--,2.61913700,,VizieR_V/156/dr7lrs,1,DR3Gaia201512.903+070659.84,1,28,5.30237413488,61.85541,0.12422257177,56.43034,20.5536,0.11727,0,0,1,4249707995792583424,303.80366958849,6.2115,7.11743368281,3.6716,---,---,---,---,---,---,---,---,20.688583,0.011336,20.768654,0.579529,19.829435,0.187183,1.602,0.939219,20.688583,0.011336,0,,---,---,---,---,---,---,---,---
J2015+0707,A,20,15,12.9029,+,07,06,59.843,Double,2.932000,303.80376191250,7.11662295580,Gaia_DR3,Lemon,2023,2023MNRAS.520.3305L,,---,,303.80370000000,7.11710000000,303.80371443605,7.11702748600,2.5900,---,2023MNRAS.520.3305L,---,,,2.627697,0,2.61913700,,VizieR_V/156/dr7lrs,1,DR3Gaia201512.903+070659.84,2,55,5.30237582531,63.18180,0.12420841179,38.99046,19.1949,0.09030,0,0,1,4249707995789272192,303.80376186506,0.2288,7.11662297632,0.1494,0.0431,0.3435,0.1256,0.239,0.239,0.363,0.015,0.276,19.179173,0.004324,19.629234,0.030322,18.579190,0.024104,1.211,1.050045,19.179173,0.004324,1,J201512.88+070700.7,15.001,14.053,10.604,8.251,0.034,0.039,0.090,0.252
GraLJ201749047+620443509,C,20,17,48.9826,+,62,04,43.296,Quad,0.880000,304.45409421420,62.07869331480,Gaia_DR3,Delchambre,2019,2019A&A...622A.165D,,---,,304.45436000000,62.07877400000,304.45436002830,62.07874624537,1.7240,---,2021ApJ...921...42S,---,,,---,--,---,,,1,DR3Gaia201749.051+620443.74,3,26,5.31372696719,95.48818,1.08347758638,65.80953,20.2013,0.27561,0,0,1,2243182052006144640,304.45407473515,38.2225,62.07870516158,44.3043,---,---,---,---,---,---,---,---,20.527412,0.036950,---,---,---,---,---,---,20.527412,0.036950,1,J201749.05+620443.3,13.862,12.843,9.935,7.545,0.025,0.023,0.038,0.097
GraLJ201749047+620443509,A,20,17,49.0501,+,62,04,43.732,Quad,0.880000,304.45437560830,62.07881431270,Gaia_DR3,Delchambre,2019,2019A&A...622A.165D,,---,,304.45436000000,62.07877400000,304.45436002830,62.07874624537,1.7240,---,2021ApJ...921...42S,---,,,---,--,---,,,1,DR3Gaia201749.051+620443.74,2,64,5.31373155792,58.52274,1.08347966908,60.09351,19.3552,0.28519,0,0,1,2243182047707156608,304.45437989348,0.7078,62.07881580854,0.8063,-0.3964,0.7798,-0.5083,2.513,-0.461,0.981,-2.470,0.954,19.337675,0.016738,18.949604,0.032781,17.435860,0.019035,3.463,1.513744,19.336394,0.016719,0,,---,---,---,---,---,---,---,---
GraLJ201749047+620443509,B,20,17,49.1065,+,62,04,43.432,Quad,0.880000,304.45461026240,62.07873110860,Gaia_DR3,Delchambre,2019,2019A&A...622A.165D,,---,,304.45436000000,62.07877400000,304.45436002830,62.07874624537,1.7240,---,2021ApJ...921...42S,---,,,---,--,---,,,1,DR3Gaia201749.051+620443.74,1,50,5.31373531612,55.14152,1.08347821634,59.26087,19.8291,0.18886,0,0,1,2243182052001955456,304.45461235551,3.8554,62.07873396005,6.8099,---,---,---,---,---,---,---,---,19.797432,0.018076,---,---,---,---,---,---,19.797432,0.018076,0,,---,---,---,---,---,---,---,---
MG2016+112,B,20,19,17.9900,+,11,27,13.400,Double,3.147000,304.82495833330,11.45372222220,Publication,Narasimha,1984,1984ApJ...283..512N,,---,,304.82495833330,11.45372222220,304.82536875000,11.45389319445,3.2730,---,1986AJ.....91..991S,---,,,---,--,---,,,0,,,---,---,---,---,---,---,---,,--,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,,---,---,---,---,---,---,---,---
MG2016+112,G1,20,19,18.0360,+,11,27,11.440,Double,3.147000,304.82515000000,11.45317777780,Publication,Narasimha,1984,1984ApJ...283..512N,,---,,304.82515000000,11.45317777780,304.82536875000,11.45389319445,---,1.0100,1986AJ.....91..991S,---,,,---,--,---,,,0,,,---,---,---,---,---,---,---,,--,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,,---,---,---,---,---,---,---,---
MG2016+112,G2,20,19,18.0700,+,11,27,13.200,Double,3.147000,304.82529166670,11.45366666670,Publication,Narasimha,1984,1984ApJ...283..512N,,---,,304.82529166670,11.45366666670,304.82536875000,11.45389319445,---,0.8000,1986AJ.....91..991S,---,,,---,--,---,,,0,,,---,---,---,---,---,---,---,,--,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1,J201918.06+112713.1,15.298,14.402,9.973,7.067,0.037,0.047,0.055,0.096
MG2016+112,A,20,19,18.1870,+,11,27,14.631,Double,3.147000,304.82577916670,11.45406416670,Publication,Narasimha,1984,1984ApJ...283..512N,,---,,304.82577916670,11.45406416670,304.82536875000,11.45389319445,3.2730,0.8000,1986AJ.....91..991S,---,,,---,--,---,,,0,,,---,---,---,---,---,---,---,,--,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,,---,---,---,---,---,---,---,---
WGD2021-4115,A,20,21,39.2519,-,41,15,57.903,Double,2.750000,305.41354976680,-41.26608409510,Gaia_DR3,Agnello,2018,2018MNRAS.479.4345A,,---,,305.41438070000,-41.26586380000,305.41403818500,-41.26597885420,1.3900,0.5586,2023OJAp....6E..49F / https://doi.org/10.5281/zenodo.12728524,1.390,jG,WGD,---,--,0.55856000,,VizieR_J/A+A/683/A112/lqac6,1,DR3Gaia202139.486-411557.15,2,28,5.33047200243,61.75701,-0.72022906523,48.47996,19.3795,0.11015,0,0,1,6680426255713853824,305.41354972449,0.2510,-41.26608410994,0.2501,-0.2075,0.3382,-0.6134,0.556,-0.229,0.325,-0.506,0.281,19.326069,0.008816,19.519827,0.039981,18.547897,0.047636,1.469,0.971930,19.329564,0.008841,0,,---,---,---,---,---,---,---,---
WGD2021-4115,G,20,21,39.4514,-,41,15,57.110,Double,2.750000,305.41438070000,-41.26586380000,Publication,Agnello,2018,2018MNRAS.479.4345A,,---,,305.41438070000,-41.26586380000,305.41403818500,-41.26597885420,---,0.5586,2023OJAp....6E..49F / https://doi.org/10.5281/zenodo.12728524,1.390,jG,WGD,---,--,0.55856000,,VizieR_J/A+A/683/A112/lqac6,0,,,---,---,---,---,---,---,---,,--,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,,---,---,---,---,---,---,---,---
WGD2021-4115,B,20,21,39.4864,-,41,15,57.145,Double,2.750000,305.41452660320,-41.26587361330,Gaia_DR3,Agnello,2018,2018MNRAS.479.4345A,,---,,305.41530460000,-41.26565550000,305.41403818500,-41.26597885420,1.3900,---,2023OJAp....6E..49F / https://doi.org/10.5281/zenodo.12728524,1.390,jG,WGD,---,--,0.55856000,,VizieR_J/A+A/683/A112/lqac6,1,DR3Gaia202139.486-411557.15,1,28,5.33048910968,66.48818,-0.72022542844,48.17380,19.5770,0.17211,0,0,1,6680426251420170112,305.41452661392,0.2971,-41.26587373336,0.2987,-0.0771,0.4090,-0.1885,0.372,0.051,0.400,0.368,0.340,19.550388,0.013477,19.529490,0.076972,18.535719,0.032245,1.811,0.993771,19.550388,0.013477,0,,---,---,---,---,---,---,---,---
WFI2026-4536,C,20,26,10.3852,-,45,36,26.943,Quad,1.459000,306.54327178126,-45.60748412221,Gaia_FPR,Morgan,2004,2004AJ....127.2617M,,---,,306.54325000000,-45.60744444000,306.54349381091,-45.60744662335,2.2370,---,2010A&A...518A..10V,---,,,---,--,2.22940000,,VizieR_J/MNRAS/401/1151/catalog,1,DR3Gaia202610.478-453627.10,3,40,5.35018929491,67.30979,-0.79600076801,50.95745,18.8887,0.21864,0,0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1,J202610.44-453626.9,13.046,11.635,8.023,5.724,0.024,0.022,0.020,0.044
